run,dataset,run_role,kind,panel_code,panel,detector,budget_nominal,budget_target,attack_strength,n_total,n_A_B,n_A_J,n_timely_A_B,n_matched_contract_pass,n_all_trial_contract_pass,coverage_budget,coverage_joint,matched_burden_timely_at_k,matched_burden_contract_pass_rate,all_trial_contract_pass_rate,mean_tiw_clean_matched,mean_tiw_corrupted_matched,mean_cad_win_matched,mean_false_alert_events_corrupted_matched,matched_tol_budget,matched_tol_tiw,safety_eps,tiw_cap
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,1.0,80,80,0,58,0,0,1.0,0.0,0.725,0.0,0.0,0.3010775862068965,0.2730603448275862,0.4375,0.778448275862069,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,20,0.0,0.0,nan,nan,0.25,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,factor_cov_change,1.0,1.0,1.0,80,0,0,0,0,8,0.0,0.0,nan,nan,0.1,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,factor_cov_delta,1.0,1.0,1.0,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,14,0.0,0.0,nan,nan,0.175,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,factor_cov_lrt_delta,1.0,1.0,1.0,80,80,18,0,0,0,1.0,0.225,0.0,0.0,0.0,0.17262931034482762,0.19655172413793104,0.1645833333333333,1.2336206896551727,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,fused_fisher,1.0,1.0,1.0,80,41,4,26,0,0,0.5125,0.05,0.6341463414634146,0.0,0.0,0.19217830109335576,0.18587047939444912,0.2926829268292683,0.9638351555929353,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,10,0.0,0.0,nan,nan,0.125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,fused_sp,1.0,1.0,1.0,80,55,1,8,1,4,0.6875,0.0125,0.14545454545454545,0.01818181818181818,0.05,0.23385579937304074,0.23699059561128524,0.0030303030303030303,0.8463949843260192,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,1.0,80,55,2,8,1,4,0.6875,0.025,0.14545454545454545,0.01818181818181818,0.05,0.21849529780564259,0.22068965517241376,0.021212121212121213,0.8351097178683389,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,max_abs,1.0,1.0,1.0,80,59,0,12,0,1,0.7375,0.0,0.2033898305084746,0.0,0.0125,0.2457627118644068,0.24488603156049096,0.002824858757062147,0.8170660432495619,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,pc_t2,1.0,1.0,1.0,80,58,6,8,3,3,0.725,0.075,0.13793103448275862,0.05172413793103448,0.0375,0.21521997621878708,0.21521997621878708,0.02011494252873563,0.8275862068965518,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,res_energy,1.0,1.0,1.0,80,55,1,8,1,4,0.6875,0.0125,0.14545454545454545,0.01818181818181818,0.05,0.23385579937304074,0.2373040752351097,0.01515151515151515,0.8426332288401258,0.1,0.1,0.1,0.15
cfpb_recal_eta015_seed0,CFPB,sensitivity_eta015,freeze,score_only,attacked,stale,1.0,1.0,1.0,80,0,0,0,0,19,0.0,0.0,nan,nan,0.2375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,T2,1.0,1.0,0.5,80,57,0,5,0,0,0.7125,0.0,0.08771929824561403,0.0,0.0,0.2822141560798548,0.2822141560798548,0.0,0.8275862068965518,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,cusum_factor_cov_lrt,1.0,1.0,0.5,80,80,0,37,0,0,1.0,0.0,0.4625,0.0,0.0,0.29137931034482756,0.29137931034482756,0.0,0.9543103448275861,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,ewma_factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,factor_cov_change,1.0,1.0,0.5,80,61,0,15,0,0,0.7625,0.0,0.2459016393442623,0.0,0.0,0.27444884115319385,0.27444884115319385,0.0,0.827586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,factor_cov_delta,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,factor_cov_lrt_delta,1.0,1.0,0.5,80,80,80,18,18,18,1.0,1.0,0.225,0.225,0.225,0.14094827586206898,0.14094827586206898,0.0,0.9465517241379311,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,fused_fisher,1.0,1.0,0.5,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,fused_fisher_lrt_delta,1.0,1.0,0.5,80,59,1,7,1,4,0.7375,0.0125,0.11864406779661017,0.01694915254237288,0.05,0.23407364114552892,0.23407364114552892,0.0,0.8275862068965519,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,fused_sp,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,fused_sp_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,16,0.0,0.0,nan,nan,0.2,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,max_abs,1.0,1.0,0.5,80,80,0,22,0,0,1.0,0.0,0.275,0.0,0.0,0.25215517241379315,0.25215517241379315,0.0,0.9568965517241381,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,pc_t2,1.0,1.0,0.5,80,80,4,26,0,0,1.0,0.05,0.325,0.0,0.0,0.21788793103448273,0.21788793103448273,0.0,1.1456896551724138,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,res_energy,1.0,1.0,0.5,80,0,0,0,0,10,0.0,0.0,nan,nan,0.125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,all_only,control,stale,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,T2,1.0,1.0,0.5,80,80,0,38,0,0,1.0,0.0,0.475,0.0,0.0,0.2836206896551724,0.27198275862068966,0.08125,1.1198275862068967,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,cusum_factor_cov_lrt,1.0,1.0,0.5,80,80,0,32,0,0,1.0,0.0,0.4,0.0,0.0,0.25323275862068967,0.2543103448275862,0.035416666666666666,1.114655172413793,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,ewma_factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,14,0.0,0.0,nan,nan,0.175,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,factor_cov_change,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,factor_cov_delta,1.0,1.0,0.5,80,61,4,10,4,7,0.7625,0.05,0.16393442622950818,0.06557377049180328,0.0875,0.2249858677218768,0.2249858677218768,0.0,0.827586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,factor_cov_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,fused_fisher,1.0,1.0,0.5,80,0,0,0,0,17,0.0,0.0,nan,nan,0.2125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,fused_fisher_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,fused_sp,1.0,1.0,0.5,80,80,0,22,0,0,1.0,0.0,0.275,0.0,0.0,0.25258620689655176,0.25258620689655176,0.0,0.9362068965517242,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,fused_sp_lrt_delta,1.0,1.0,0.5,80,80,8,24,8,8,1.0,0.1,0.3,0.1,0.1,0.21961206896551727,0.21961206896551727,0.0,0.946551724137931,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,max_abs,1.0,1.0,0.5,80,80,3,18,3,3,1.0,0.0375,0.225,0.0375,0.0375,0.23836206896551726,0.23836206896551726,0.0,0.9491379310344827,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,pc_t2,1.0,1.0,0.5,80,59,0,11,0,1,0.7375,0.0,0.1864406779661017,0.0,0.0125,0.2457627118644068,0.2457627118644068,0.0,0.8275862068965519,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,res_energy,1.0,1.0,0.5,80,80,0,21,0,0,1.0,0.0,0.2625,0.0,0.0,0.25301724137931036,0.25086206896551727,0.0,0.9439655172413793,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,full,full,stale,1.0,1.0,0.5,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,T2,1.0,1.0,0.5,80,80,0,20,0,0,1.0,0.0,0.25,0.0,0.0,0.3019396551724138,0.2969827586206897,0.10416666666666666,1.1327586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,coh_resid_energy,1.0,1.0,0.5,80,80,8,24,8,8,1.0,0.1,0.3,0.1,0.1,0.20237068965517238,0.20237068965517238,0.0,0.949137931034483,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,coh_resid_t2,1.0,1.0,0.5,80,44,0,29,0,0,0.55,0.0,0.6590909090909091,0.0,0.0,0.2574451410658308,0.25274294670846403,0.07196969696969696,1.1614420062695923,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,0.5,80,38,0,16,0,0,0.475,0.0,0.42105263157894735,0.0,0.0,0.2254990925589837,0.2254990925589837,0.04824561403508772,1.0508166969147006,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,0.5,80,77,0,50,0,0,0.9625,0.0,0.6493506493506493,0.0,0.0,0.4171518137035378,0.4178235557545902,0.006493506493506494,1.1500223914017016,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,0.5,80,80,0,30,0,0,1.0,0.0,0.375,0.0,0.0,0.34784482758620694,0.34633620689655176,0.016666666666666666,0.9594827586206897,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,factor_cov_change,1.0,1.0,0.5,80,0,0,0,0,12,0.0,0.0,nan,nan,0.15,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,factor_cov_delta,1.0,1.0,0.5,80,61,4,10,4,7,0.7625,0.05,0.16393442622950818,0.06557377049180328,0.0875,0.2249858677218768,0.2249858677218768,0.0,0.827586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,factor_cov_lrt_delta,1.0,1.0,0.5,80,80,8,23,4,4,1.0,0.1,0.2875,0.05,0.05,0.20323275862068962,0.20323275862068962,0.03125,1.1327586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,fused_fisher,1.0,1.0,0.5,80,80,7,23,4,4,1.0,0.0875,0.2875,0.05,0.05,0.22004310344827588,0.21788793103448278,0.04791666666666666,1.1120689655172415,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,0.5,80,80,4,21,4,4,1.0,0.05,0.2625,0.05,0.05,0.23771551724137932,0.2368534482758621,0.02708333333333333,0.9413793103448276,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,fused_sp,1.0,1.0,0.5,80,80,3,20,3,3,1.0,0.0375,0.25,0.0375,0.0375,0.23793103448275862,0.23793103448275862,0.0,0.9439655172413793,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,0.5,80,80,3,20,3,3,1.0,0.0375,0.25,0.0375,0.0375,0.23793103448275862,0.23685344827586205,0.0,0.9310344827586207,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,max_abs,1.0,1.0,0.5,80,80,0,23,0,0,1.0,0.0,0.2875,0.0,0.0,0.25452586206896555,0.25452586206896555,0.0,0.9568965517241381,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,pc_t2,1.0,1.0,0.5,80,58,3,7,3,3,0.725,0.0375,0.1206896551724138,0.05172413793103448,0.0375,0.23127229488703924,0.23127229488703924,0.0,0.8275862068965518,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,res_energy,1.0,1.0,0.5,80,80,0,26,0,0,1.0,0.0,0.325,0.0,0.0,0.2530172413793104,0.24784482758620693,0.049999999999999996,0.9387931034482758,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,corr_mix,score_only,attacked,stale,1.0,1.0,0.5,80,0,0,0,0,14,0.0,0.0,nan,nan,0.175,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,T2,1.0,1.0,1.0,80,57,0,5,0,0,0.7125,0.0,0.08771929824561403,0.0,0.0,0.2822141560798548,0.2822141560798548,0.0,0.8275862068965518,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,cusum_factor_cov_lrt,1.0,1.0,1.0,80,80,0,37,0,0,1.0,0.0,0.4625,0.0,0.0,0.29137931034482756,0.29137931034482756,0.0,0.9543103448275861,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,factor_cov_change,1.0,1.0,1.0,80,61,0,15,0,0,0.7625,0.0,0.2459016393442623,0.0,0.0,0.27444884115319385,0.27444884115319385,0.0,0.827586206896552,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,factor_cov_delta,1.0,1.0,1.0,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,factor_cov_lrt_delta,1.0,1.0,1.0,80,80,80,18,18,18,1.0,1.0,0.225,0.225,0.225,0.14094827586206898,0.14094827586206898,0.0,0.9465517241379311,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,fused_fisher,1.0,1.0,1.0,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,fused_fisher_lrt_delta,1.0,1.0,1.0,80,59,1,7,1,4,0.7375,0.0125,0.11864406779661017,0.01694915254237288,0.05,0.23407364114552892,0.23407364114552892,0.0,0.8275862068965519,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,fused_sp,1.0,1.0,1.0,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,fused_sp_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,16,0.0,0.0,nan,nan,0.2,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,max_abs,1.0,1.0,1.0,80,80,0,22,0,0,1.0,0.0,0.275,0.0,0.0,0.25215517241379315,0.25215517241379315,0.0,0.9568965517241381,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,pc_t2,1.0,1.0,1.0,80,80,4,26,0,0,1.0,0.05,0.325,0.0,0.0,0.21788793103448273,0.21788793103448273,0.0,1.1456896551724138,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,res_energy,1.0,1.0,1.0,80,0,0,0,0,10,0.0,0.0,nan,nan,0.125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,all_only,control,stale,1.0,1.0,1.0,80,0,0,0,0,11,0.0,0.0,nan,nan,0.1375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,T2,1.0,1.0,1.0,80,80,0,58,0,0,1.0,0.0,0.725,0.0,0.0,0.2836206896551724,0.2504310344827586,0.4104166666666667,0.8896551724137932,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,cusum_factor_cov_lrt,1.0,1.0,1.0,80,80,0,57,0,0,1.0,0.0,0.7125,0.0,0.0,0.25323275862068967,0.25732758620689655,0.4854166666666666,1.1793103448275863,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,18,0.0,0.0,nan,nan,0.225,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,factor_cov_change,1.0,1.0,1.0,80,0,0,0,0,7,0.0,0.0,nan,nan,0.0875,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,factor_cov_delta,1.0,1.0,1.0,80,61,4,10,4,7,0.7625,0.05,0.16393442622950818,0.06557377049180328,0.0875,0.2249858677218768,0.2278123233465235,0.0273224043715847,0.8038439796495197,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,18,0.0,0.0,nan,nan,0.225,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,factor_cov_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,fused_fisher,1.0,1.0,1.0,80,0,0,0,0,17,0.0,0.0,nan,nan,0.2125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,fused_fisher_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,fused_sp,1.0,1.0,1.0,80,80,0,20,0,0,1.0,0.0,0.25,0.0,0.0,0.25258620689655176,0.2487068965517242,0.09375,0.8948275862068964,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,fused_sp_lrt_delta,1.0,1.0,1.0,80,80,8,18,4,4,1.0,0.1,0.225,0.05,0.05,0.21961206896551727,0.21271551724137927,0.11875,0.9025862068965516,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,max_abs,1.0,1.0,1.0,80,80,3,20,3,3,1.0,0.0375,0.25,0.0375,0.0375,0.23836206896551726,0.24202586206896548,0.0375,0.9465517241379311,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,pc_t2,1.0,1.0,1.0,80,59,0,12,0,1,0.7375,0.0,0.2033898305084746,0.0,0.0125,0.2457627118644068,0.24371712448860317,0.00847457627118644,0.8240794856808886,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,res_energy,1.0,1.0,1.0,80,80,0,20,0,0,1.0,0.0,0.25,0.0,0.0,0.25301724137931036,0.24676724137931041,0.08541666666666667,0.9051724137931035,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,full,full,stale,1.0,1.0,1.0,80,0,0,0,0,14,0.0,0.0,nan,nan,0.175,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,T2,1.0,1.0,1.0,80,80,0,26,0,0,1.0,0.0,0.325,0.0,0.0,0.3019396551724138,0.3023706896551724,0.11041666666666665,1.1301724137931035,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,coh_resid_energy,1.0,1.0,1.0,80,80,8,33,8,8,1.0,0.1,0.4125,0.1,0.1,0.20237068965517238,0.18426724137931033,0.22916666666666669,0.8198275862068967,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,coh_resid_t2,1.0,1.0,1.0,80,44,0,38,0,0,0.55,0.0,0.8636363636363636,0.0,0.0,0.2574451410658308,0.2206112852664577,0.47348484848484856,0.8605015673981192,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,1.0,80,38,0,31,0,0,0.475,0.0,0.8157894736842105,0.0,0.0,0.2254990925589837,0.2223230490018149,0.6535087719298245,1.0508166969147006,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,1.0,80,77,0,68,0,0,0.9625,0.0,0.8831168831168831,0.0,0.0,0.4171518137035378,0.4308105687416033,0.30519480519480513,1.1742051052395879,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,1.0,80,80,0,61,0,0,1.0,0.0,0.7625,0.0,0.0,0.34784482758620694,0.3025862068965517,0.4208333333333334,0.7939655172413793,0.1,0.1,0.1,0.15
cfpb_recal_upd3_seed0,CFPB,sensitivity_upd3,freeze,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,18,0.0,0.0,nan,nan,0.225,nan,nan,nan,nan,0.1,0.1,0.1,0.15
